comments,sub_title,downs,isexpert,user_name,quality_score,created_at,digg,recommend,title,type,url,sourcetype,id,tag,category,strategy,views,desc,nickname,category_id,strategy_id,summary,shown_offset,shown_time,user_url,avatar
0,,0,0,r1141207831,0,17小时前,3,false,Ubuntu16.04 双击启动sh程序以及开机自启sh程序(以启动基于ROS的rviz程序为例),blog,https://blog.csdn.net/r1141207831/article/details/102941613,0,102941613,,,其它,39,申明：由于项目需要，特地查找双击启动程序以及开机自启功能，但由于使用第三方库结果都以失败告终，在自己摸索之后，终于实现了想要的功能，以下是本人亲自走过的流程，现在分享出来一起学习与交流！程序运行所需环境：运行系统：Ubuntu16.04运行环境：ROSKinetic程序语言：Ubuntu1604自带的Python2.7以及sh脚本文件双击启动程序一、在桌面上新建一个Aut...,华青水上,none,u_c_null,申明：由于项目需要，特地查找双击启动程序以及开机自启功能，但由于使用第三方库结果都以失败告终，在自己摸索之后，终于实现了想要的功能，以下是本人亲自走过的流程，现在分享出来一起学习与交流！程序运行所需环境：运行系统：Ubuntu16.04运行环境：ROSKinetic程序语言：Ubuntu1604自带的Python2.7以及sh脚本文件双击启动程序一、在桌面上新建一个Aut...,1573106437,1573106437,https://blog.csdn.net/r1141207831,https://profile.csdnimg.cn/7/F/0/1_r1141207831
0,,0,0,xinlinliu,0,18小时前,1,false,Hadoop01-入门&amp;集群环境搭建--非原创（test）,blog,https://blog.csdn.net/xinlinliu/article/details/102940992,0,102940992,,,其它,62,Hadoop01-入门&amp;集群环境搭建今日内容​Hadoop的介绍​集群环境搭建准备工作​Linux命令和Shell脚本增强​集群环境搭建来来来大数据概述​大数据:就是对海量数据进行分析处理，得到一些有价值的信息，然后帮助企业做出判断和决策.​处理流程:​1:获取数据​...,xinlinliu,none,u_c_null,Hadoop01-入门&amp;amp;集群环境搭建今日内容​Hadoop的介绍​集群环境搭建准备工作​Linux命令和Shell脚本增强​集群环境搭建来来来大数据概述​大数据:就是对海量数据进行分析处理，得到一些有价值的信息，然后帮助企业做出判断和决策.​处理流程:​1:获取数据​...,1573106437,1573106437,https://blog.csdn.net/xinlinliu,https://profile.csdnimg.cn/0/E/4/1_xinlinliu
0,,0,0,HuangZhang_123,0,2天前,0,true,GoLang&mdash;使用net/http构建Web服务（gorm实现数据存储）（下）,blog,https://blog.csdn.net/HuangZhang_123/article/details/100888859,0,100888859,,,其它,243,ORM框架介绍ORM框架是专业开发人员必备的数据库操作手段，有关ORM框架的介绍不再详细介绍，读者可以点击（ORM框架介绍）查看相关介绍。在GoLang中，主流的ORM框架有gorm、xorm和gorose等，三者各有优缺点并且有相应的文档支持，便于大家学习和查阅，本文将简单介绍gorm框架的使用gorm本文根据gorm的官方文档，简单说明gorm的使用方式，以数据表index_label...,Xy-Huang,none,u_c_null,ORM框架介绍ORM框架是专业开发人员必备的数据库操作手段，有关ORM框架的介绍不再详细介绍，读者可以点击（ORM框架介绍）查看相关介绍。在GoLang中，主流的ORM框架有gorm、xorm和gorose等，三者各有优缺点并且有相应的文档支持，便于大家学习和查阅，本文将简单介绍gorm框架的使用gorm本文根据gorm的官方文档，简单说明gorm的使用方式，以数据表index_label...,1573106439,1573106439,https://blog.csdn.net/HuangZhang_123,https://profile.csdnimg.cn/7/B/F/1_huangzhang_123
0,,0,0,weixin_38569499,0,1天前,0,false,MySQL：SQL优化的一些建议,blog,https://blog.csdn.net/weixin_38569499/article/details/93898336,0,93898336,,,其它,19,1、索引优化1.1一般性建议对于单键索引，尽量选择对当前query过滤性更好的索引；	在选择复合索引的时候，当前query中过滤性最好的字段在索引字段顺序中，位置越靠前越好；	在选择复合索引的时候，尽量选择能够包含当前query中的where子句中更多字段的索引；	尽可能通过分析统计信息和调整query的写法来达到选择合适索引的目的1.2避免索引失效以模糊匹配开头的like...,夜雨落花,none,u_c_null,1、索引优化1.1一般性建议对于单键索引，尽量选择对当前query过滤性更好的索引；	在选择复合索引的时候，当前query中过滤性最好的字段在索引字段顺序中，位置越靠前越好；	在选择复合索引的时候，尽量选择能够包含当前query中的where子句中更多字段的索引；	尽可能通过分析统计信息和调整query的写法来达到选择合适索引的目的1.2避免索引失效以模糊匹配开头的like...,1573106439,1573106439,https://blog.csdn.net/weixin_38569499,https://profile.csdnimg.cn/4/0/A/1_weixin_38569499
0,,0,0,weixin_43606158,0,08月29日,3,false,git合并分支,blog,https://blog.csdn.net/weixin_43606158/article/details/100146367,0,100146367,,,其它,6056,在开发的过程中我们一般会有开发分支和线上的主分支，我们一般都是在开发分支去进行开发项目，等指定功能或迭代都实现后才会合并开发分支到主分支上。那么我们今天就来分享如何合并分支。git合并分支到master假如我们现在在dev分支上，刚开发完项目，执行了下列命令gitadd.gitcommit-m‘dev’gitpush-uorigindev然后我们要把dev分支的代码...,超级吴小迪,none,u_c_null,在开发的过程中我们一般会有开发分支和线上的主分支，我们一般都是在开发分支去进行开发项目，等指定功能或迭代都实现后才会合并开发分支到主分支上。那么我们今天就来分享如何合并分支。git合并分支到master假如我们现在在dev分支上，刚开发完项目，执行了下列命令gitadd.gitcommit-m&lsquo;dev&rsquo;gitpush-uorigindev然后我们要把dev分支的代码...,1573106439,1573106439,https://blog.csdn.net/weixin_43606158,https://profile.csdnimg.cn/3/B/2/1_weixin_43606158
0,,0,0,qq_36511401,0,09月24日,3,false,数据库  导入Excel数据,blog,https://blog.csdn.net/qq_36511401/article/details/101302052,0,101302052,,,其它,9931,一、准备。1、Excel内容。2、数据库。3、excel中没有id的值，但是我们又想主键是32位uuid的样子，可以先将id的主键取消掉并允许空值。二、开始导入1、右击表--导入向导，并选择Excel文件。2、选择要导入的表。3、第一个数据行代表的意思是在Excel中真正有意义的行数，别将标题行包括进去。4、选择目标表。5、将Excel表...,@一头雾水@,none,u_c_null,一、准备。1、Excel内容。2、数据库。3、excel中没有id的值，但是我们又想主键是32位uuid的样子，可以先将id的主键取消掉并允许空值。二、开始导入1、右击表--导入向导，并选择Excel文件。2、选择要导入的表。3、第一个数据行代表的意思是在Excel中真正有意义的行数，别将标题行包括进去。4、选择目标表。5、将Excel表...,1573106439,1573106439,https://blog.csdn.net/qq_36511401,https://profile.csdnimg.cn/C/B/6/1_qq_36511401
0,,0,0,taiguolaotu,0,07月09日,0,false,sql语句 异常 Err] 1064 - You have an error in your SQL syntax; check the manual that corresponds to your,blog,https://blog.csdn.net/taiguolaotu/article/details/95171923,0,95171923,,,其它,34727,在我们开发的工程中，有时候会报[Err]1064-YouhaveanerrorinyourSQLsyntax;checkthemanualthatcorrespondstoyourMySQLserverversionfortherightsyntaxtousenear------这种异常不用多想，肯定是我们的sql语句出现问题，下面...,taiguolaotu,none,u_c_null,在我们开发的工程中，有时候会报[Err]1064-YouhaveanerrorinyourSQLsyntax;checkthemanualthatcorrespondstoyourMySQLserverversionfortherightsyntaxtousenear------这种异常不用多想，肯定是我们的sql语句出现问题，下面...,1573106439,1573106439,https://blog.csdn.net/taiguolaotu,https://profile.csdnimg.cn/3/1/0/1_taiguolaotu
0,,0,0,weixin_40816738,0,3天前,0,false,Mysql代码生成器转Oracle代码生成,blog,https://blog.csdn.net/weixin_40816738/article/details/91347856,0,91347856,,,其它,36,"一、Mysql代码生成转Oracle代码生成操作步骤：第一步：把默认的171和149条删除，插入以下2条记录，即可显示开发工具和代码生成菜单INSERTINTOsys_menuVALUES(171,'dev_tools','0','[0],','开发工具','layui-iconlayui-icon-code-circle','#',30,1,'Y',NULL,...",gblfy,none,u_c_null,"一、Mysql代码生成转Oracle代码生成操作步骤：第一步：把默认的171和149条删除，插入以下2条记录，即可显示开发工具和代码生成菜单INSERTINTOsys_menuVALUES(171,'dev_tools','0','[0],','开发工具','layui-iconlayui-icon-code-circle','#',30,1,'Y',NULL,...",1573106439,1573106439,https://blog.csdn.net/weixin_40816738,https://profile.csdnimg.cn/7/9/D/1_weixin_40816738
0,,0,0,Sinsa110,0,06月13日,2,false,SAS 数据分析实例之数据描述、预处理和抽样,blog,https://blog.csdn.net/Sinsa110/article/details/91826379,0,91826379,,,其它,2227,"1描述统计1.1描述表属性odsnoproctitle;odsselectattributesvariablesenginehostdirectory;procdatasetslib=SASHELP;	contentsdata=SASHELP.CARSorder=collate		out=WORK.TableAttributes(label=""Conten...",Sinsa_SI,none,u_c_null,1描述统计1.1描述表属性odsnoproctitle;odsselectattributesvariablesenginehostdirectory;procdatasetslib=SASHELP;	contentsdata=SASHELP.CARSorder=collate		out=WORK.TableAttributes(label=&quot;Conten...,1573106439,1573106439,https://blog.csdn.net/Sinsa110,https://profile.csdnimg.cn/C/3/0/1_sinsa110
4,,0,0,longgeaisisi,0,09月11日,1,false,ERROR 1045 (28000): Access denied for user 'root'@'localhost' (using passwor:yes) 解决办法,blog,https://blog.csdn.net/longgeaisisi/article/details/100743349,0,100743349,,,其它,6043,一般这个错误是由密码错误引起，解决的办法自然就是重置密码。假设我们使用的是root账户。一、重置密码第一步就是跳过MySQL的密码认证过程，方法如下：#vim/etc/my.cnf在[mysqld]后面任意一行添加“skip-grant-tables”用来跳过密码验证的过程skip-grant-tables保存文档并退出二、接下来我们需要重启MySQL：/etc/init...,林建龙,none,u_c_null,一般这个错误是由密码错误引起，解决的办法自然就是重置密码。假设我们使用的是root账户。一、重置密码第一步就是跳过MySQL的密码认证过程，方法如下：#vim/etc/my.cnf在[mysqld]后面任意一行添加&ldquo;skip-grant-tables&rdquo;用来跳过密码验证的过程skip-grant-tables保存文档并退出二、接下来我们需要重启MySQL：/etc/init...,1573106439,1573106439,https://blog.csdn.net/longgeaisisi,https://profile.csdnimg.cn/C/0/4/1_longgeaisisi
0,,0,0,fores_t,0,06月15日,3,false,解决Win10下Mysql 的Access denied for user'root'@'localhost' (using password: NO)问题,blog,https://blog.csdn.net/fores_t/article/details/92085383,0,92085383,,,其它,7585,解决Win10下Mysql的Accessdeniedforuser'root'@'localhost'（usingpassword:YES）问题mysql一旦忘记密码即会出现这样的错误。解决步骤如下(注意cmd命令窗口必须以管理员身份打开)mysql一旦忘记密码即会出现这样的错误。解决步骤如下(注意cmd命令窗口必须以管理员身份打开)停掉mysql服务netsto...,fores_t,none,u_c_null,解决Win10下Mysql的Accessdeniedforuser'root'@'localhost'（usingpassword:YES）问题mysql一旦忘记密码即会出现这样的错误。解决步骤如下(注意cmd命令窗口必须以管理员身份打开)mysql一旦忘记密码即会出现这样的错误。解决步骤如下(注意cmd命令窗口必须以管理员身份打开)停掉mysql服务netsto...,1573106439,1573106439,https://blog.csdn.net/fores_t,https://profile.csdnimg.cn/6/F/F/1_fores_t
0,,0,0,Bulter1996,0,06月14日,10,false,MySQL实现for循环逐个遍历,blog,https://blog.csdn.net/Bulter1996/article/details/91911136,0,91911136,,,其它,8098,MySQL实现for循环逐个遍历背景预热代码效果补充背景起因是一个朋友问我怎么使用原生的sql实现将含有”广东省“、”广东“的字段去掉后面的”省“字，然后有了后面这段认识预热SQL：结构化查询语言，包括数据定义语言(DDL)如：CREATE、DROP、ALTER等；数据操作语言(DML)如：INSERT、UPDATE、DELETE之类；数据查询语言(DQL)如：SELECT语句；数据控制语...,Bulter1996,none,u_c_null,MySQL实现for循环逐个遍历背景预热代码效果补充背景起因是一个朋友问我怎么使用原生的sql实现将含有&rdquo;广东省&ldquo;、&rdquo;广东&ldquo;的字段去掉后面的&rdquo;省&ldquo;字，然后有了后面这段认识预热SQL：结构化查询语言，包括数据定义语言(DDL)如：CREATE、DROP、ALTER等；数据操作语言(DML)如：INSERT、UPDATE、DELETE之类；数据查询语言(DQL)如：SELECT语句；数据控制语...,1573106439,1573106439,https://blog.csdn.net/Bulter1996,https://profile.csdnimg.cn/6/F/3/1_bulter1996
0,,0,0,kMD8d5R,0,07月23日,1,false,来尝个鲜，Python3.8几大新功能体验，冲鸭！,blog,https://blog.csdn.net/kMD8d5R/article/details/97066890,0,97066890,,,其它,8250,作者|小刘来源|菜鸟学Python继3.7版本之后Python再次发布了新版本，虽然新版本带来了不少调整，但是其中很大一部分都是对代码底层设计的修改，又或是typ...,R语言中文社区,none,u_c_null,作者|小刘来源|菜鸟学Python继3.7版本之后Python再次发布了新版本，虽然新版本带来了不少调整，但是其中很大一部分都是对代码底层设计的修改，又或是typ...,1573106441,1573106441,https://blog.csdn.net/kMD8d5R,https://profile.csdnimg.cn/1/E/3/1_kmd8d5r
4,,0,0,csdnnews,0,07月23日,18,false,咱们从头到尾说一次 Java 垃圾回收,blog,https://blog.csdn.net/csdnnews/article/details/97065881,0,97065881,,,其它,10133,作者|率鸽责编|胡雪蕊之前上学的时候有这个一个梗，说在食堂里吃饭，吃完把餐盘端走清理的，是C++程序员，吃完直接就走的，是Java程序员。,CSDN资讯,none,u_c_null,作者|率鸽责编|胡雪蕊之前上学的时候有这个一个梗，说在食堂里吃饭，吃完把餐盘端走清理的，是C++程序员，吃完直接就走的，是Java程序员。,1573106441,1573106441,https://blog.csdn.net/csdnnews,https://profile.csdnimg.cn/C/3/E/1_csdnnews
0,,0,0,sergiojune,0,07月22日,1,false,如何让你写的爬虫速度像坐火箭一样快【并发请求】,blog,https://blog.csdn.net/sergiojune/article/details/96933619,0,96933619,,,其它,7986,话不多说，我们正式开始。在提升爬虫的速度这方面，最基础、最有效、最直接的操作是什么呢？没错，就是并发请求，如果你的爬虫整个逻辑是顺序执行的，请求的时候永远不会并发，那么你...,sergiojune,none,u_c_null,话不多说，我们正式开始。在提升爬虫的速度这方面，最基础、最有效、最直接的操作是什么呢？没错，就是并发请求，如果你的爬虫整个逻辑是顺序执行的，请求的时候永远不会并发，那么你...,1573106441,1573106441,https://blog.csdn.net/sergiojune,https://profile.csdnimg.cn/C/0/7/1_sergiojune
0,,0,0,houjiyu243042162,0,07月06日,0,false,【全栈之路】JAVA基础课程十_JAVA虚拟机（20190706v1.1）,blog,https://blog.csdn.net/houjiyu243042162/article/details/94874926,0,94874926,,,其它,7971,欢迎进入JAVA基础课程博客地址：https://segmentfault.com/a/1190000019684527本系列文章将主要针对JAVA一些基础知识点进行讲解，为平时归纳所总结，不管是刚接触JAVA开发菜鸟还是业界资深人士，都希望对广大同行带来一些帮助。若有问题请及时留言或加QQ：243042162。寄语：生活之中会有很多机遇，也许你自认为错失了一次最美的机遇，但不知不觉中新...,归雀楼,none,u_c_null,欢迎进入JAVA基础课程博客地址：https://segmentfault.com/a/1190000019684527本系列文章将主要针对JAVA一些基础知识点进行讲解，为平时归纳所总结，不管是刚接触JAVA开发菜鸟还是业界资深人士，都希望对广大同行带来一些帮助。若有问题请及时留言或加QQ：243042162。寄语：生活之中会有很多机遇，也许你自认为错失了一次最美的机遇，但不知不觉中新...,1573106441,1573106441,https://blog.csdn.net/houjiyu243042162,https://profile.csdnimg.cn/A/0/9/1_houjiyu243042162
0,,0,0,lll_90,0,07月06日,0,false,循环与分支&mdash;&mdash;python,blog,https://blog.csdn.net/lll_90/article/details/94874513,0,94874513,,,其它,7825,程序设计中，最能发挥计算机特长的结构：循环结构需要重复进行某种运算，并且运算对象有规律变化的情况，使用循环结构python中不支持直到型循环结构...,lll_90,none,u_c_null,程序设计中，最能发挥计算机特长的结构：循环结构需要重复进行某种运算，并且运算对象有规律变化的情况，使用循环结构python中不支持直到型循环结构...,1573106441,1573106441,https://blog.csdn.net/lll_90,https://profile.csdnimg.cn/1/4/E/1_lll_90
0,,0,0,tiantao2012,0,07月06日,0,false,zircon的两种调度理解,blog,https://blog.csdn.net/tiantao2012/article/details/94874441,0,94874441,,,其它,7840,zircon实现两种调度机制，一种就是fair其实现在fair_scheduler.cpp中，一种是基于时间片的其实现在sched.cpp中，调度器的入口都在sche_reschedule()这个函数中。例如fair的实现如下：voidsched_reschedule(){FairScheduler::Reschedule();}fair的实现是一个cpp的类。另一...,tiantao2012,none,u_c_null,zircon实现两种调度机制，一种就是fair其实现在fair_scheduler.cpp中，一种是基于时间片的其实现在sched.cpp中，调度器的入口都在sche_reschedule()这个函数中。例如fair的实现如下：voidsched_reschedule(){FairScheduler::Reschedule();}fair的实现是一个cpp的类。另一...,1573106441,1573106441,https://blog.csdn.net/tiantao2012,https://profile.csdnimg.cn/E/5/8/1_tiantao2012
0,,0,0,qq_34291570,0,07月06日,0,false,Timer定时器用法详解,blog,https://blog.csdn.net/qq_34291570/article/details/94874074,0,94874074,,,其它,7961,"先看API和结论：/**timer总结：Timertimer=newTimer();//其中会调用this(""Timer-""+serialNumber());,即它以Timer+序列号为该定时器的名字Timertimer=newTimer(Stringname);//以name作为该定时器的名字Timertime...",Japathy,none,u_c_null,"先看API和结论：/**timer总结：Timertimer=newTimer();//其中会调用this(&quot;Timer-&quot;+serialNumber());,即它以Timer+序列号为该定时器的名字Timertimer=newTimer(Stringname);//以name作为该定时器的名字Timertime...",1573106441,1573106441,https://blog.csdn.net/qq_34291570,https://profile.csdnimg.cn/1/C/F/1_qq_34291570
1,,0,0,qq_25605637,0,07月06日,3,false,北京车和家java开发工程师面试题总结,blog,https://blog.csdn.net/qq_25605637/article/details/94873604,0,94873604,,,其它,7937,"题目描述：笔试题:CSV文件处理给定一个CSV文件，其内容的展现规则如下：-每一行数据包含多个字段，字段间以[,]分割。-如果字段值不含有[,]和[""]，直接解析输出。-如果字段值内部含有逗号[,]，在在字段值两边加上双引号[""]将字段值括起来。-如果字段值内部含有双引号[""]，则字段值两边加上双引号[""]括起来，同时，将字段值...",_天道酬勤_不忘初心,none,u_c_null,"题目描述：笔试题:CSV文件处理给定一个CSV文件，其内容的展现规则如下：-每一行数据包含多个字段，字段间以[,]分割。-如果字段值不含有[,]和[&quot;]，直接解析输出。-如果字段值内部含有逗号[,]，在在字段值两边加上双引号[&quot;]将字段值括起来。-如果字段值内部含有双引号[&quot;]，则字段值两边加上双引号[&quot;]括起来，同时，将字段值...",1573106441,1573106441,https://blog.csdn.net/qq_25605637,https://profile.csdnimg.cn/6/8/E/1_qq_25605637
0,,0,0,AMimiDou_212,0,07月06日,2,false,Golang 之区分类型别名与类型定义,blog,https://blog.csdn.net/AMimiDou_212/article/details/94873163,0,94873163,,,其它,7998,Golang之区分类型别名（TypeAlias）与类型定义（Typedefine）一、类型别名（TypeAlias）、类型定义是什么？二、区分类型别名与类型定义类型定义类型别名类型定义区分类型别名、类型定义非本地类型不能定义方法一、类型别名（TypeAlias）、类型定义是什么？类型别名是Go1.9版本添加的新功能。主要应用于代码升级、工程重构、迁移中类型...,学习是一种能力,none,u_c_null,Golang之区分类型别名（TypeAlias）与类型定义（Typedefine）一、类型别名（TypeAlias）、类型定义是什么？二、区分类型别名与类型定义类型定义类型别名类型定义区分类型别名、类型定义非本地类型不能定义方法一、类型别名（TypeAlias）、类型定义是什么？类型别名是Go1.9版本添加的新功能。主要应用于代码升级、工程重构、迁移中类型...,1573106441,1573106441,https://blog.csdn.net/AMimiDou_212,https://profile.csdnimg.cn/A/A/0/1_amimidou_212
0,,0,0,EngineerHe,0,07月06日,3,false,Leetcode344--翻转字符串,blog,https://blog.csdn.net/EngineerHe/article/details/94873086,0,94873086,,,其它,7778,Leetcode344：翻转字符串编程语言：python文章目录Leetcode344--翻转字符串题目描述解题思路Leetcode344–翻转字符串Leetcode344：翻转字符串编程语言：python题目描述原题链接：https://leetcode-cn.com/problems/reverse-string/（中文）     https://leetcode.com/...,黑暗主宰,none,u_c_null,Leetcode344：翻转字符串编程语言：python文章目录Leetcode344--翻转字符串题目描述解题思路Leetcode344&ndash;翻转字符串Leetcode344：翻转字符串编程语言：python题目描述原题链接：https://leetcode-cn.com/problems/reverse-string/（中文）&emsp;&emsp;&emsp;&emsp;&emsp;https://leetcode.com/...,1573106441,1573106441,https://blog.csdn.net/EngineerHe,https://profile.csdnimg.cn/B/7/B/1_engineerhe
7,,0,0,ljk126wy,0,09月20日,33,true,Git 天天用 但是 Git 原理你了解吗？,blog,https://blog.csdn.net/ljk126wy/article/details/101064186,0,101064186,,,其它,13548,Git原理做技术一定要知其然知其所以然，意思就是：知道它是这样的，更知道它为什么是这样的。我主要通过4块内容来简单介绍Git是原理是什么样的。这4块内容如下：Git存储目录结构介绍Git是如何存储的Git的对象Git引用当然Git原理不仅仅包含这些，想要更深入了解请查看官方教程https://git-scm.com/book/zh/v2/。本文内容是我在Git...,桌前明月,none,u_c_null,Git原理做技术一定要知其然知其所以然，意思就是：知道它是这样的，更知道它为什么是这样的。我主要通过4块内容来简单介绍Git是原理是什么样的。这4块内容如下：Git存储目录结构介绍Git是如何存储的Git的对象Git引用当然Git原理不仅仅包含这些，想要更深入了解请查看官方教程https://git-scm.com/book/zh/v2/。本文内容是我在Git...,1573106442,1573106442,https://blog.csdn.net/ljk126wy,https://profile.csdnimg.cn/7/0/D/1_ljk126wy
21,,0,0,xyfx_fhw,0,10月24日,29,false,AutoSAR系列讲解 - 总目录,blog,https://blog.csdn.net/xyfx_fhw/article/details/94611533,0,94611533,,,其它,15803,博主想在开始前先讲一下我们的具体安排，这里就以目录加说明的形式展示出来，同时这也可以作为大家学习AutoSAR的参考。由于实践篇需要在很久以后才会更新，所以这里我们先罗列一下理论篇的内容，实践篇等开始更新的时候我再补充上,雪云飞星,none,u_c_null,博主想在开始前先讲一下我们的具体安排，这里就以目录加说明的形式展示出来，同时这也可以作为大家学习AutoSAR的参考。由于实践篇需要在很久以后才会更新，所以这里我们先罗列一下理论篇的内容，实践篇等开始更新的时候我再补充上,1573106442,1573106442,https://blog.csdn.net/xyfx_fhw,https://profile.csdnimg.cn/4/8/8/1_xyfx_fhw
0,,0,0,weixin_43606158,0,08月29日,3,false,git合并分支,blog,https://blog.csdn.net/weixin_43606158/article/details/100146367,0,100146367,,,其它,6056,在开发的过程中我们一般会有开发分支和线上的主分支，我们一般都是在开发分支去进行开发项目，等指定功能或迭代都实现后才会合并开发分支到主分支上。那么我们今天就来分享如何合并分支。git合并分支到master假如我们现在在dev分支上，刚开发完项目，执行了下列命令gitadd.gitcommit-m‘dev’gitpush-uorigindev然后我们要把dev分支的代码...,超级吴小迪,none,u_c_null,在开发的过程中我们一般会有开发分支和线上的主分支，我们一般都是在开发分支去进行开发项目，等指定功能或迭代都实现后才会合并开发分支到主分支上。那么我们今天就来分享如何合并分支。git合并分支到master假如我们现在在dev分支上，刚开发完项目，执行了下列命令gitadd.gitcommit-m&lsquo;dev&rsquo;gitpush-uorigindev然后我们要把dev分支的代码...,1573106442,1573106442,https://blog.csdn.net/weixin_43606158,https://profile.csdnimg.cn/3/B/2/1_weixin_43606158
0,,0,0,qq_22643899,0,09月12日,0,false,零基础入门专业Python免费培训视频教程系列-Linux篇,blog,https://blog.csdn.net/qq_22643899/article/details/100762486,0,100762486,,,其它,8577,Python成长系列教程1-linux篇链接：https://pan.baidu.com/s/1tDhzyDMiVVrn1fC3rYuO5Q提取码：qapp完整的linux精简教程，该视频是Python系列教程第一课，也是成为软件工程师的基本技能！！生命不息，学习不止，博主只做资源的修饰搬运工，成就每一个有梦想的老哥，我们一起进步，我们缺的不是学习的能力，只是学习的途径！目录结构...,我的石头不硬,none,u_c_null,Python成长系列教程1-linux篇链接：https://pan.baidu.com/s/1tDhzyDMiVVrn1fC3rYuO5Q提取码：qapp完整的linux精简教程，该视频是Python系列教程第一课，也是成为软件工程师的基本技能！！生命不息，学习不止，博主只做资源的修饰搬运工，成就每一个有梦想的老哥，我们一起进步，我们缺的不是学习的能力，只是学习的途径！目录结构...,1573106442,1573106442,https://blog.csdn.net/qq_22643899,https://profile.csdnimg.cn/7/A/0/1_qq_22643899
6,,0,0,qq_40128367,0,06月15日,6,false,[Office全家桶] Office 2019 专业版 安装包 + 破解工具 + 一键激活,blog,https://blog.csdn.net/qq_40128367/article/details/84778361,0,84778361,,,其它,85851,Office2019Install是由国外作者Ratiborus开发的一款针对微软发布的Office2019及组件在线下载安装工具。该工具不仅支持在线安装office2019，而且如果你只想安装Word/Excel/PowerPoint或者只想安装其中一款软件，Office2019Install一键就可以帮你完成安装和破解。优点安装工具体积很小，且无广告，...,喵容,none,u_c_null,Office2019Install是由国外作者Ratiborus开发的一款针对微软发布的Office2019及组件在线下载安装工具。该工具不仅支持在线安装office2019，而且如果你只想安装Word/Excel/PowerPoint或者只想安装其中一款软件，Office2019Install一键就可以帮你完成安装和破解。优点安装工具体积很小，且无广告，...,1573106442,1573106442,https://blog.csdn.net/qq_40128367,https://profile.csdnimg.cn/F/A/A/1_qq_40128367
1,,0,0,Certain_,0,06月03日,3,false,IDEA Unable to import maven project: See logs for details （maven的坑）,blog,https://blog.csdn.net/Certain_/article/details/90745360,0,90745360,,,其它,28036,系统重装之后，Idea的配置是之前就认为没什么问题，就没去过多注意，但是后来发现建SpringBoot项目默认的版本太高，pom.xml每次都会报错，因为是maven本地库没有相应的包，我就手动设置一下版本，混过过去就算了，没想花太多时间去解决。但是后来新增的依赖就不行了，完全自动不会下载，没办法只能解决。我就开始各种怀疑，idea联网是否正常，maven的Setting.xml...,Certain_,none,u_c_null,系统重装之后，Idea的配置是之前就认为没什么问题，就没去过多注意，但是后来发现建SpringBoot项目默认的版本太高，pom.xml每次都会报错，因为是maven本地库没有相应的包，我就手动设置一下版本，混过过去就算了，没想花太多时间去解决。但是后来新增的依赖就不行了，完全自动不会下载，没办法只能解决。我就开始各种怀疑，idea联网是否正常，maven的Setting.xml...,1573106442,1573106442,https://blog.csdn.net/Certain_,https://profile.csdnimg.cn/8/4/C/1_certain_
3,,0,0,hnu_zzt,0,07月30日,7,false,idea创建第一个maven项目报错：Cannot resolve plugin org.apache.maven.plugins:maven-clean-plugin:2.5,blog,https://blog.csdn.net/hnu_zzt/article/details/97767545,0,97767545,,,其它,21980,主要原因是本地maven的配置文件和仓库地址不一致。参考该博文来配置：https://www.cnblogs.com/phpdragon/p/7216626.html,hnu_zzt,none,u_c_null,主要原因是本地maven的配置文件和仓库地址不一致。参考该博文来配置：https://www.cnblogs.com/phpdragon/p/7216626.html,1573106442,1573106442,https://blog.csdn.net/hnu_zzt,https://profile.csdnimg.cn/9/3/4/1_hnu_zzt
5,,0,0,weixin_44536482,0,08月12日,3,false,关于自动化诊断测试(CANoe.Diva的应用）,blog,https://blog.csdn.net/weixin_44536482/article/details/99331306,0,99331306,,,其它,1067,关于自动化诊断测试(CANoe.Diva的应用）0、概述1、新建Diva工程，生成测试用例2、在CANoe中导入Diva工程3、执行测试案例，生成测试报告4、根据测试报告进行错误处理0、概述&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;CANoe.Diva可以通过导入cdd或odx文件，自动生成全面的测试用例；再在CANoe中导入用例执行测试即...,第55号小白鸭,none,u_c_null,关于自动化诊断测试(CANoe.Diva的应用）0、概述1、新建Diva工程，生成测试用例2、在CANoe中导入Diva工程3、执行测试案例，生成测试报告4、根据测试报告进行错误处理0、概述&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;&amp;nbsp;CANoe.Diva可以通过导入cdd或odx文件，自动生成全面的测试用例；再在CANoe中导入用例执行测试即...,1573106442,1573106442,https://blog.csdn.net/weixin_44536482,https://profile.csdnimg.cn/F/C/5/1_weixin_44536482
