comments,sub_title,downs,isexpert,user_name,quality_score,created_at,digg,recommend,title,type,url,sourcetype,id,tag,category,strategy,views,desc,nickname,category_id,strategy_id,summary,shown_offset,shown_time,user_url,avatar
84,,0,0,weixin_43252237,0,5天前,95,false,怎样用Python讨您的女朋友欢心（附源码）,blog,https://blog.csdn.net/weixin_43252237/article/details/102859739,0,102859739,,,其它,4567,送给有女朋友的童鞋们，你们过得怎么样？给女朋友送礼物纠结吗？哈哈哈，今天写一篇文章教你每天给她暖心的问候！本来是打算通过微信发问候的，但是好像微信的网页接口停止使用了，itchat模块无法使用，所以智能用邮件代替了。API的合作干活不累天气API你可关于获取天气，我们已经学过了，今天就直接复制，然后稍作修改每日一句这个接口是金山词霸提供的接口，不仅可以听一首音乐...,MilFun,none,u_c_null,送给有女朋友的童鞋们，你们过得怎么样？给女朋友送礼物纠结吗？哈哈哈，今天写一篇文章教你每天给她暖心的问候！本来是打算通过微信发问候的，但是好像微信的网页接口停止使用了，itchat模块无法使用，所以智能用邮件代替了。API的合作干活不累天气API你可关于获取天气，我们已经学过了，今天就直接复制，然后稍作修改每日一句这个接口是金山词霸提供的接口，不仅可以听一首音乐...,1573107039,1573107039,https://blog.csdn.net/weixin_43252237,https://profile.csdnimg.cn/9/8/3/1_weixin_43252237
0,,0,0,fxflyflyfly,0,2天前,4,true,十分钟搞定pandas,blog,https://blog.csdn.net/fxflyflyfly/article/details/102912375,0,102912375,,,其它,197,"文章目录1.创建对象2.查看数据3.数据选择器读取：选择单列,这会产生一个序列,等价df.A使用[]选择行片断使用标签选择使用标签获取横截面使用标签选择多轴显示标签切片,包含两个端点降低返回对象维度获取标量值快速访问并获取标量数据(等价上面的方法)按位置选择传递整数选择位置使用整数片断,效果类似numpy/python使用整数偏移定位列表,效果类似numpy/python样式显式行切片...",fxflyflyfly,none,u_c_null,"文章目录1.创建对象2.查看数据3.数据选择器读取：选择单列,这会产生一个序列,等价df.A使用[]选择行片断使用标签选择使用标签获取横截面使用标签选择多轴显示标签切片,包含两个端点降低返回对象维度获取标量值快速访问并获取标量数据(等价上面的方法)按位置选择传递整数选择位置使用整数片断,效果类似numpy/python使用整数偏移定位列表,效果类似numpy/python样式显式行切片...",1573107039,1573107039,https://blog.csdn.net/fxflyflyfly,https://profile.csdnimg.cn/6/B/9/1_fxflyflyfly
1,,0,0,qq_43487391,0,23小时前,3,false,利用神经网络对图像分类（对29种不同云层图像分类-pytorch）,blog,https://blog.csdn.net/qq_43487391/article/details/102933578,0,102933578,,,其它,61,一、训练集参加了一个气象比赛，记录一下训练过程数据集是在比赛官网上下载的；点这里说明一下，数据集大部分应该是比赛主办方在网上爬的，所以下载不了数据集也没关系，自己写个爬虫程序下载一下一样的。二、训练过程我用的是pytorch框架写的，主要是用了个残差网络进行训练，具体代码如下：#-*-encoding:utf-8-*-importtorchimportosfromt...,无悔丶,none,u_c_null,一、训练集参加了一个气象比赛，记录一下训练过程数据集是在比赛官网上下载的；点这里说明一下，数据集大部分应该是比赛主办方在网上爬的，所以下载不了数据集也没关系，自己写个爬虫程序下载一下一样的。二、训练过程我用的是pytorch框架写的，主要是用了个残差网络进行训练，具体代码如下：#-*-encoding:utf-8-*-importtorchimportosfromt...,1573107039,1573107039,https://blog.csdn.net/qq_43487391,https://profile.csdnimg.cn/6/6/5/1_qq_43487391
2,,0,0,qing_gee,0,2天前,27,true,如何理解 Java 中的继承？,blog,https://blog.csdn.net/qing_gee/article/details/102909771,0,102909771,,,其它,1233,编点俏皮话吧，这样可以更好地理解继承（extends）——小明他爸是个七品芝麻官，那么小明就是个管二代；小明他爸当年走过雪山草地，越过鸭绿江边，那么小明就是个宏二代；小明他爸有三亩地，拆迁后分了10套房，那么小明就是柴二代。//老华classLaohua{}//小华classXiaohuaextendsLaohua{}请允许我继续编下去：小华和小华他爸都是手...,沉默王二,none,u_c_null,编点俏皮话吧，这样可以更好地理解继承（extends）&mdash;&mdash;小明他爸是个七品芝麻官，那么小明就是个管二代；小明他爸当年走过雪山草地，越过鸭绿江边，那么小明就是个宏二代；小明他爸有三亩地，拆迁后分了10套房，那么小明就是柴二代。//老华classLaohua{}//小华classXiaohuaextendsLaohua{}请允许我继续编下去：小华和小华他爸都是手...,1573107040,1573107040,https://blog.csdn.net/qing_gee,https://profile.csdnimg.cn/9/1/2/1_qing_gee
13,,0,0,hguisu,0,3天前,37,false,架构师成长之路(3)--如何成为架构师（方法）,blog,https://blog.csdn.net/hguisu/article/details/46687555,0,46687555,,,其它,33517,"前言：哲学家常思考的问题：""我是谁？""""我从哪里来？""""要到哪里去？不只是哲学家，我想每个人都有自己对这三个问题的认知。如果我们要成为架构师，我们自己要面临的三大问题：找准自己定位：我是谁？在哪里？怎样做好架构师：我要做什么？如何搭建架构师知识体系：我该怎么做？这里面就是做事方法论：目标（我要做什么），方法（计划）（我该怎么做）,执行/行动0.能力等级定义心理...",规速,none,u_c_null,"前言：哲学家常思考的问题：&quot;我是谁？&quot;&quot;我从哪里来？&quot;&quot;要到哪里去？不只是哲学家，我想每个人都有自己对这三个问题的认知。如果我们要成为架构师，我们自己要面临的三大问题：找准自己定位：我是谁？在哪里？怎样做好架构师：我要做什么？如何搭建架构师知识体系：我该怎么做？这里面就是做事方法论：目标（我要做什么），方法（计划）（我该怎么做）,执行/行动0.能力等级定义心理...",1573107040,1573107040,https://blog.csdn.net/hguisu,https://profile.csdnimg.cn/F/2/A/1_hguisu
1,,0,0,blogdevteam,0,23小时前,5,false,期待你的加入！CSDN Blink题主招募令,blog,https://blog.csdn.net/blogdevteam/article/details/102934697,0,102934697,,,其它,94,一步两步三步，嘿！看这里~Blink自从上线以来，受到了超多人的青睐，大家在这里撕掉程序员标签，发挥创作热情，分享自己的成长趣事，随着新鲜、有趣的内容越来越多，Blink小姐姐发出话题题主招募令，以下话题急需你来申请：程序媛人工智能开源精选你好，大学求职面试问题与解答相亲交友热点资讯职场有料申请条件：在你感兴趣的话题下面发布5条与主题相关的Blink关注话题动态，发...,CSDN官方博客,none,u_c_null,一步两步三步，嘿！看这里~Blink自从上线以来，受到了超多人的青睐，大家在这里撕掉程序员标签，发挥创作热情，分享自己的成长趣事，随着新鲜、有趣的内容越来越多，Blink小姐姐发出话题题主招募令，以下话题急需你来申请：程序媛人工智能开源精选你好，大学求职面试问题与解答相亲交友热点资讯职场有料申请条件：在你感兴趣的话题下面发布5条与主题相关的Blink关注话题动态，发...,1573107040,1573107040,https://blog.csdn.net/blogdevteam,https://profile.csdnimg.cn/8/C/E/1_blogdevteam
3,,0,0,zyy_hbcz,0,1天前,6,false,北漂6年，不忘初心,blog,https://blog.csdn.net/zyy_hbcz/article/details/102921712,0,102921712,,,其它,412,十一月，北京的夜风很凉、很凉；但仍相信：有一种力量，叫坚持；有一种坚持，叫初心；有一种初心，叫梦想；有一种梦想，叫远方；有一种远方，叫无惧。时光飞逝，转眼间，自己一个人已在北京漂了六年零两个月了。在过去的六年零两个月里，自己作为一名女程序员，在这个女生数量不多的行业里，笑过、哭过、开心过、迷茫过、奋斗过、爱过、恨过、后悔过、也曾被质疑过……但幸运的是自己一直坚持初心...,樱花语,none,u_c_null,十一月，北京的夜风很凉、很凉；但仍相信：有一种力量，叫坚持；有一种坚持，叫初心；有一种初心，叫梦想；有一种梦想，叫远方；有一种远方，叫无惧。时光飞逝，转眼间，自己一个人已在北京漂了六年零两个月了。在过去的六年零两个月里，自己作为一名女程序员，在这个女生数量不多的行业里，笑过、哭过、开心过、迷茫过、奋斗过、爱过、恨过、后悔过、也曾被质疑过&hellip;&hellip;但幸运的是自己一直坚持初心...,1573107040,1573107040,https://blog.csdn.net/zyy_hbcz,https://profile.csdnimg.cn/0/4/D/1_zyy_hbcz
0,,0,0,weixin_43392489,0,2天前,6,false,第七十期：2019年度Java开发者路线图,blog,https://blog.csdn.net/weixin_43392489/article/details/102911000,0,102911000,,,其它,188,本文将向大家展示了一张Java开发者路线图。该路线图在保持简单可行的基础上，介绍了各种具有业界标准、且方便多数人遵循的工具和程序库。作者：陈峻许多Java开发人员都希望通过某种Java成长路线图，来解答有关：该学习哪些技术，使用哪些工具以及框架之类的问题。在此，我将向大家展示一张根据自己多年经验总结出的路线图。该路线图在保持简单可行的基础上，介绍了各种具有业界标准、且方便多数人遵循的...,你知道歌谣吗？,none,u_c_null,本文将向大家展示了一张Java开发者路线图。该路线图在保持简单可行的基础上，介绍了各种具有业界标准、且方便多数人遵循的工具和程序库。作者：陈峻许多Java开发人员都希望通过某种Java成长路线图，来解答有关：该学习哪些技术，使用哪些工具以及框架之类的问题。在此，我将向大家展示一张根据自己多年经验总结出的路线图。该路线图在保持简单可行的基础上，介绍了各种具有业界标准、且方便多数人遵循的...,1573107040,1573107040,https://blog.csdn.net/weixin_43392489,https://profile.csdnimg.cn/6/7/2/1_weixin_43392489
14,,0,0,harvic880925,0,6天前,59,false,在中国程序员是青春饭吗？,blog,https://blog.csdn.net/harvic880925/article/details/102850436,0,102850436,,,其它,4182,今年，我也32了，为了不给大家误导，咨询了猎头、圈内好友，以及年过35岁的几位老程序员……舍了老脸去揭人家伤疤……希望能给大家以帮助，记得帮我点赞哦。目录：你以为的人生	一次又一次的伤害	猎头界的真相	如何应对互联网行业的「中年危机」一、你以为的人生刚入行时，拿着傲人的工资，想着好好干，以为我们的人生是这样的：等真到了那一天，你会发现，你的人生很可能是这样的：...,启舰,none,u_c_null,今年，我也32了，为了不给大家误导，咨询了猎头、圈内好友，以及年过35岁的几位老程序员&hellip;&hellip;舍了老脸去揭人家伤疤&hellip;&hellip;希望能给大家以帮助，记得帮我点赞哦。目录：你以为的人生	一次又一次的伤害	猎头界的真相	如何应对互联网行业的「中年危机」一、你以为的人生刚入行时，拿着傲人的工资，想着好好干，以为我们的人生是这样的：等真到了那一天，你会发现，你的人生很可能是这样的：...,1573107040,1573107040,https://blog.csdn.net/harvic880925,https://profile.csdnimg.cn/0/D/3/1_harvic880925
5,,0,0,qq_41894068,0,2天前,4,false,"之前看到有前辈说要定期写博客,所以决定从现在开始写,算是成长自传体吧,会一直持续到我要离开这个行业为止,希望和大家一起成长,谢谢",blog,https://blog.csdn.net/qq_41894068/article/details/102897109,0,102897109,,,其它,94,"还挺长的,都是关于自己的,而且挺多表情包,流量不够使,就别看了聊聊自己我就是一个普通三本学校的大学生,计算机科学与技术专业的,高考时候英语考了29分,理综还算高点,最后总分比二本线多了二十多分,刚好能上个本科.刚开始呢，选这个专业是我舅舅帮我选的，我舅舅是一个大学的副教授,当时也没什么喜欢的专业,觉得都行,所以我母亲就让舅舅帮我做决定了.上了三年学,到现在,其实真的挺迷茫的,不知道考...",lSunnyll,none,u_c_null,"还挺长的,都是关于自己的,而且挺多表情包,流量不够使,就别看了聊聊自己我就是一个普通三本学校的大学生,计算机科学与技术专业的,高考时候英语考了29分,理综还算高点,最后总分比二本线多了二十多分,刚好能上个本科.刚开始呢，选这个专业是我舅舅帮我选的，我舅舅是一个大学的副教授,当时也没什么喜欢的专业,觉得都行,所以我母亲就让舅舅帮我做决定了.上了三年学,到现在,其实真的挺迷茫的,不知道考...",1573107040,1573107040,https://blog.csdn.net/qq_41894068,https://profile.csdnimg.cn/2/5/4/1_qq_41894068
13,,0,0,DavidGoGo_,0,7天前,221,false,程序员接私活怎样防止做完了不给钱？,blog,https://blog.csdn.net/DavidGoGo_/article/details/102824354,0,102824354,,,其它,16897,首先跟大家说明一点，我们做IT类的外包开发，是非标品开发，所以很有可能在开发过程中会有这样那样的需求修改，而这种需求修改很容易造成扯皮，进而影响到费用支付，甚至出现做完了项目收不到钱的情况。那么，怎么保证自己的薪酬安全呢？我们在开工前，一定要做好一些证据方面的准备（也就是“讨薪”的理论依据），这其中最重要的就是需求文档和验收标准。一定要让需求方提供这两个文档资料作为开发的基础。之后开发...,DavidGoGo_,none,u_c_null,首先跟大家说明一点，我们做IT类的外包开发，是非标品开发，所以很有可能在开发过程中会有这样那样的需求修改，而这种需求修改很容易造成扯皮，进而影响到费用支付，甚至出现做完了项目收不到钱的情况。那么，怎么保证自己的薪酬安全呢？我们在开工前，一定要做好一些证据方面的准备（也就是&ldquo;讨薪&rdquo;的理论依据），这其中最重要的就是需求文档和验收标准。一定要让需求方提供这两个文档资料作为开发的基础。之后开发...,1573107040,1573107040,https://blog.csdn.net/DavidGoGo_,https://profile.csdnimg.cn/1/D/A/1_davidgogo_
25,,0,0,xiyue001,0,6天前,342,false,兼职程序员一般可以从什么平台接私活？,blog,https://blog.csdn.net/xiyue001/article/details/102816596,0,102816596,,,其它,18285,这个问题我进行了系统性的总结，以下将进行言简意赅的说明和渠道提供，希望对各位小猿/小媛们有帮助~根据我们的经验，程序员兼职主要分为三种：兼职职位众包、项目整包和自由职业者驻场。所谓的兼职职位众包，指的是需求方这边有自有工程师配合，只需要某个职位的工程师开发某个模块的项目。比如开发一个app，后端接口有人开发，但是缺少iOS前端开发工程师，那么他们就会发布一个职位招聘前端，来配合公司一...,github_master,none,u_c_null,这个问题我进行了系统性的总结，以下将进行言简意赅的说明和渠道提供，希望对各位小猿/小媛们有帮助~根据我们的经验，程序员兼职主要分为三种：兼职职位众包、项目整包和自由职业者驻场。所谓的兼职职位众包，指的是需求方这边有自有工程师配合，只需要某个职位的工程师开发某个模块的项目。比如开发一个app，后端接口有人开发，但是缺少iOS前端开发工程师，那么他们就会发布一个职位招聘前端，来配合公司一...,1573107040,1573107040,https://blog.csdn.net/xiyue001,https://profile.csdnimg.cn/B/A/0/1_xiyue001
41,,0,0,yellowzf3,0,10月25日,127,false,从月薪3K的中专生，到身家千万的CTO！人生最大的对手，就是自已,blog,https://blog.csdn.net/yellowzf3/article/details/102739368,0,102739368,,,其它,12478,关注“技术领导力”博客，独家大厂干货推送文/Daniel.WDavid坐在我对面，窗外是梦境般的外滩夜景，繁星点点的璀璨灯火，散落在黄浦江两岸。我转过头对David说，你丫挺会享受啊，约我到这么浪漫的地方。David狠狠地吸了一口手中的雪茄，又快速吐了出来，眼睛眯成一条缝，品味着雪茄在口中的醇香，一边说，MD，转眼我们都快40了，记得2002年，刚认识那会才20出头，时间...,技术领导力,none,u_c_null,关注&ldquo;技术领导力&rdquo;博客，独家大厂干货推送文/Daniel.WDavid坐在我对面，窗外是梦境般的外滩夜景，繁星点点的璀璨灯火，散落在黄浦江两岸。我转过头对David说，你丫挺会享受啊，约我到这么浪漫的地方。David狠狠地吸了一口手中的雪茄，又快速吐了出来，眼睛眯成一条缝，品味着雪茄在口中的醇香，一边说，MD，转眼我们都快40了，记得2002年，刚认识那会才20出头，时间...,1573107040,1573107040,https://blog.csdn.net/yellowzf3,https://profile.csdnimg.cn/B/B/5/1_yellowzf3
42,,0,0,xufive,0,3天前,112,true,C/C++/Java/Go/Rust，Python喊你来打擂：3秒钟内统计出小于1亿的素数个数,blog,https://blog.csdn.net/xufive/article/details/102892049,0,102892049,,,其它,6170,前几天，有个非计算机专业的同学问我，如何快速找出1亿之内的孪生素数——所谓孪生素数，就是差值为2的两个素数。原本以为这是一个很简单的问题，随便用python写了一个方法，没想到却要跑17分钟左右。改用C++试试，受限于我对C/C++的理解程度，仍然慢得无法承受（此处绝无小视C++之意）。这个问题激起了我的兴趣。于是乎，我花了半天时间，尝试了几种方式，最终又对代码做了优化，终于在3秒钟内找出了小于1亿的素数表。,天元浪子,none,u_c_null,前几天，有个非计算机专业的同学问我，如何快速找出1亿之内的孪生素数&mdash;&mdash;所谓孪生素数，就是差值为2的两个素数。原本以为这是一个很简单的问题，随便用python写了一个方法，没想到却要跑17分钟左右。改用C++试试，受限于我对C/C++的理解程度，仍然慢得无法承受（此处绝无小视C++之意）。这个问题激起了我的兴趣。于是乎，我花了半天时间，尝试了几种方式，最终又对代码做了优化，终于在3秒钟内找出了小于1亿的素数表。,1573107042,1573107042,https://blog.csdn.net/xufive,https://profile.csdnimg.cn/1/3/9/1_xufive
1,,0,0,weixin_44888486,0,2天前,53,false,Python基础第一周,blog,https://blog.csdn.net/weixin_44888486/article/details/102902402,0,102902402,,,其它,2419,在这里插入图片描述一、Python语言家族1Introduction1.1Python简介Python是一个高层次的结合了解释性、编译性、互动性和面向对象的脚本语言。简单来说，Python是一门编程语言，帮助我们更好的与计算机沟通，功能全面、易学易用、可拓展语言，所以说，人生苦短，我学Python。Python的设计具有很强的可读性，相比其他语言经常使用英文关键字，其他语言的...,宇航18611465354,none,u_c_null,在这里插入图片描述一、Python语言家族1Introduction1.1Python简介Python是一个高层次的结合了解释性、编译性、互动性和面向对象的脚本语言。简单来说，Python是一门编程语言，帮助我们更好的与计算机沟通，功能全面、易学易用、可拓展语言，所以说，人生苦短，我学Python。Python的设计具有很强的可读性，相比其他语言经常使用英文关键字，其他语言的...,1573107042,1573107042,https://blog.csdn.net/weixin_44888486,https://profile.csdnimg.cn/1/3/F/1_weixin_44888486
9,,0,0,qq_41379824,0,2天前,9,false,Numpy初学,blog,https://blog.csdn.net/qq_41379824/article/details/102908424,0,102908424,,,其它,314,"Numpy初学一、数据的创建**1.手动创建**importnumpyaspyarr_1=np.array([1,2,3])arr_1一维数组可直接与标量相乘arr_a*3array([3,6,9])**注：**创建数组时，七元素必须有相同的结构，尽量定义为浮点型arr_b=np.array((1,2),dtype=np.float64)arr_...",遇见最好的自己,none,u_c_null,"Numpy初学一、数据的创建**1.手动创建**importnumpyaspyarr_1=np.array([1,2,3])arr_1一维数组可直接与标量相乘arr_a*3array([3,6,9])**注：**创建数组时，七元素必须有相同的结构，尽量定义为浮点型arr_b=np.array((1,2),dtype=np.float64)arr_...",1573107042,1573107042,https://blog.csdn.net/qq_41379824,https://profile.csdnimg.cn/5/8/9/1_qq_41379824
9,,0,0,csdnnews,0,3天前,36,false,Python 十大装 B 语法,blog,https://blog.csdn.net/csdnnews/article/details/102889897,0,102889897,,,其它,3154,作者|许向武责编|郭芮出品|CSDN博客Python是一种代表简单思想的语言，其语法相对简单，很容易上手。不过，如果就此小视Python语法的精妙和深邃，那就大错特错了。本文精心筛选了最能展现Python语法之精妙的十个知识点，并附上详细的实例代码。如能在实战中融会贯通、灵活使用，必将使代码更为精炼、高效，同时也会极大提升代码B格，使之看上去更老练，读...,CSDN资讯,none,u_c_null,作者|许向武责编|郭芮出品|CSDN博客Python是一种代表简单思想的语言，其语法相对简单，很容易上手。不过，如果就此小视Python语法的精妙和深邃，那就大错特错了。本文精心筛选了最能展现Python语法之精妙的十个知识点，并附上详细的实例代码。如能在实战中融会贯通、灵活使用，必将使代码更为精炼、高效，同时也会极大提升代码B格，使之看上去更老练，读...,1573107042,1573107042,https://blog.csdn.net/csdnnews,https://profile.csdnimg.cn/C/3/E/1_csdnnews
2,,0,0,weixin_39737802,0,2天前,5,false,python 身份证实名认证,blog,https://blog.csdn.net/weixin_39737802/article/details/102912988,0,102912988,,,其它,312,一、首先我们选用了阿里云的身份证实名认证接口：https://market.aliyun.com/products/57000002/cmapi022049.html?spm=5176.2020520132.101.2.3fe77218O6ZDdd#sku=yuncode1604900000二、编译并运行源代码importrequestsdefreqeust_yueyuan(nam...,冒牌技术小哥,none,u_c_null,一、首先我们选用了阿里云的身份证实名认证接口：https://market.aliyun.com/products/57000002/cmapi022049.html?spm=5176.2020520132.101.2.3fe77218O6ZDdd#sku=yuncode1604900000二、编译并运行源代码importrequestsdefreqeust_yueyuan(nam...,1573107042,1573107042,https://blog.csdn.net/weixin_39737802,https://profile.csdnimg.cn/3/8/F/1_weixin_39737802
1,,0,0,qq_36291294,0,2天前,4,false,python爬取琳琅社区整站视频（一晚6000部）,blog,https://blog.csdn.net/qq_36291294/article/details/102907624,0,102907624,,,其它,468,琳琅社区（传闻中最受男人喜爱的网站），哼哼，我倒要看看是不是真的该项目用于爬取琳琅社区整站视频（仅供学习）主要使用：python3.7+scrapy2.19+Mysql8.0+win10首先确定需要爬取的内容，定义item：classLinglangItem(scrapy.Item):	#视频属于哪个模块video_belong_module=scrap...,我的眼里只有bug,none,u_c_null,琳琅社区（传闻中最受男人喜爱的网站），哼哼，我倒要看看是不是真的该项目用于爬取琳琅社区整站视频（仅供学习）主要使用：python3.7+scrapy2.19+Mysql8.0+win10首先确定需要爬取的内容，定义item：classLinglangItem(scrapy.Item):	#视频属于哪个模块video_belong_module=scrap...,1573107042,1573107042,https://blog.csdn.net/qq_36291294,https://profile.csdnimg.cn/2/8/0/1_qq_36291294
4,,0,0,weixin_43351999,0,3天前,35,false,HTML基础语法,blog,https://blog.csdn.net/weixin_43351999/article/details/102884344,0,102884344,,,其它,1590,文章目录HTML基本语法HTML基本结构HTML标签HTML元素HTML属性注释DOCTYPE文档类型声明网页编码设置文字和段落标签标题标签段落标签align对齐属性值换行标签水平线修饰标签特殊符号列表标签无序列表type属性值有序列表type属性值定义列表列表标签应用场景图像和超链接标签图像标签img属性路径选择alt属性超链接标签属性锚链接定义锚（同一页面）锚链接使用定义锚（不同页面）邮件链接...,彼岸的灵魂,none,u_c_null,文章目录HTML基本语法HTML基本结构HTML标签HTML元素HTML属性注释DOCTYPE文档类型声明网页编码设置文字和段落标签标题标签段落标签align对齐属性值换行标签水平线修饰标签特殊符号列表标签无序列表type属性值有序列表type属性值定义列表列表标签应用场景图像和超链接标签图像标签img属性路径选择alt属性超链接标签属性锚链接定义锚（同一页面）锚链接使用定义锚（不同页面）邮件链接...,1573107042,1573107042,https://blog.csdn.net/weixin_43351999,https://profile.csdnimg.cn/C/6/E/1_weixin_43351999
84,,0,0,weixin_43252237,0,5天前,95,false,怎样用Python讨您的女朋友欢心（附源码）,blog,https://blog.csdn.net/weixin_43252237/article/details/102859739,0,102859739,,,其它,4567,送给有女朋友的童鞋们，你们过得怎么样？给女朋友送礼物纠结吗？哈哈哈，今天写一篇文章教你每天给她暖心的问候！本来是打算通过微信发问候的，但是好像微信的网页接口停止使用了，itchat模块无法使用，所以智能用邮件代替了。API的合作干活不累天气API你可关于获取天气，我们已经学过了，今天就直接复制，然后稍作修改每日一句这个接口是金山词霸提供的接口，不仅可以听一首音乐...,MilFun,none,u_c_null,送给有女朋友的童鞋们，你们过得怎么样？给女朋友送礼物纠结吗？哈哈哈，今天写一篇文章教你每天给她暖心的问候！本来是打算通过微信发问候的，但是好像微信的网页接口停止使用了，itchat模块无法使用，所以智能用邮件代替了。API的合作干活不累天气API你可关于获取天气，我们已经学过了，今天就直接复制，然后稍作修改每日一句这个接口是金山词霸提供的接口，不仅可以听一首音乐...,1573107042,1573107042,https://blog.csdn.net/weixin_43252237,https://profile.csdnimg.cn/9/8/3/1_weixin_43252237
0,,0,0,fxflyflyfly,0,2天前,4,true,十分钟搞定pandas,blog,https://blog.csdn.net/fxflyflyfly/article/details/102912375,0,102912375,,,其它,197,"文章目录1.创建对象2.查看数据3.数据选择器读取：选择单列,这会产生一个序列,等价df.A使用[]选择行片断使用标签选择使用标签获取横截面使用标签选择多轴显示标签切片,包含两个端点降低返回对象维度获取标量值快速访问并获取标量数据(等价上面的方法)按位置选择传递整数选择位置使用整数片断,效果类似numpy/python使用整数偏移定位列表,效果类似numpy/python样式显式行切片...",fxflyflyfly,none,u_c_null,"文章目录1.创建对象2.查看数据3.数据选择器读取：选择单列,这会产生一个序列,等价df.A使用[]选择行片断使用标签选择使用标签获取横截面使用标签选择多轴显示标签切片,包含两个端点降低返回对象维度获取标量值快速访问并获取标量数据(等价上面的方法)按位置选择传递整数选择位置使用整数片断,效果类似numpy/python使用整数偏移定位列表,效果类似numpy/python样式显式行切片...",1573107042,1573107042,https://blog.csdn.net/fxflyflyfly,https://profile.csdnimg.cn/6/B/9/1_fxflyflyfly
1,,0,0,qq_43487391,0,23小时前,3,false,利用神经网络对图像分类（对29种不同云层图像分类-pytorch）,blog,https://blog.csdn.net/qq_43487391/article/details/102933578,0,102933578,,,其它,61,一、训练集参加了一个气象比赛，记录一下训练过程数据集是在比赛官网上下载的；点这里说明一下，数据集大部分应该是比赛主办方在网上爬的，所以下载不了数据集也没关系，自己写个爬虫程序下载一下一样的。二、训练过程我用的是pytorch框架写的，主要是用了个残差网络进行训练，具体代码如下：#-*-encoding:utf-8-*-importtorchimportosfromt...,无悔丶,none,u_c_null,一、训练集参加了一个气象比赛，记录一下训练过程数据集是在比赛官网上下载的；点这里说明一下，数据集大部分应该是比赛主办方在网上爬的，所以下载不了数据集也没关系，自己写个爬虫程序下载一下一样的。二、训练过程我用的是pytorch框架写的，主要是用了个残差网络进行训练，具体代码如下：#-*-encoding:utf-8-*-importtorchimportosfromt...,1573107042,1573107042,https://blog.csdn.net/qq_43487391,https://profile.csdnimg.cn/6/6/5/1_qq_43487391
0,,0,0,kMD8d5R,0,07月23日,1,false,来尝个鲜，Python3.8几大新功能体验，冲鸭！,blog,https://blog.csdn.net/kMD8d5R/article/details/97066890,0,97066890,,,其它,8250,作者|小刘来源|菜鸟学Python继3.7版本之后Python再次发布了新版本，虽然新版本带来了不少调整，但是其中很大一部分都是对代码底层设计的修改，又或是typ...,R语言中文社区,none,u_c_null,作者|小刘来源|菜鸟学Python继3.7版本之后Python再次发布了新版本，虽然新版本带来了不少调整，但是其中很大一部分都是对代码底层设计的修改，又或是typ...,1573107043,1573107043,https://blog.csdn.net/kMD8d5R,https://profile.csdnimg.cn/1/E/3/1_kmd8d5r
4,,0,0,csdnnews,0,07月23日,18,false,咱们从头到尾说一次 Java 垃圾回收,blog,https://blog.csdn.net/csdnnews/article/details/97065881,0,97065881,,,其它,10133,作者|率鸽责编|胡雪蕊之前上学的时候有这个一个梗，说在食堂里吃饭，吃完把餐盘端走清理的，是C++程序员，吃完直接就走的，是Java程序员。,CSDN资讯,none,u_c_null,作者|率鸽责编|胡雪蕊之前上学的时候有这个一个梗，说在食堂里吃饭，吃完把餐盘端走清理的，是C++程序员，吃完直接就走的，是Java程序员。,1573107043,1573107043,https://blog.csdn.net/csdnnews,https://profile.csdnimg.cn/C/3/E/1_csdnnews
0,,0,0,sergiojune,0,07月22日,1,false,如何让你写的爬虫速度像坐火箭一样快【并发请求】,blog,https://blog.csdn.net/sergiojune/article/details/96933619,0,96933619,,,其它,7986,话不多说，我们正式开始。在提升爬虫的速度这方面，最基础、最有效、最直接的操作是什么呢？没错，就是并发请求，如果你的爬虫整个逻辑是顺序执行的，请求的时候永远不会并发，那么你...,sergiojune,none,u_c_null,话不多说，我们正式开始。在提升爬虫的速度这方面，最基础、最有效、最直接的操作是什么呢？没错，就是并发请求，如果你的爬虫整个逻辑是顺序执行的，请求的时候永远不会并发，那么你...,1573107043,1573107043,https://blog.csdn.net/sergiojune,https://profile.csdnimg.cn/C/0/7/1_sergiojune
0,,0,0,houjiyu243042162,0,07月06日,0,false,【全栈之路】JAVA基础课程十_JAVA虚拟机（20190706v1.1）,blog,https://blog.csdn.net/houjiyu243042162/article/details/94874926,0,94874926,,,其它,7971,欢迎进入JAVA基础课程博客地址：https://segmentfault.com/a/1190000019684527本系列文章将主要针对JAVA一些基础知识点进行讲解，为平时归纳所总结，不管是刚接触JAVA开发菜鸟还是业界资深人士，都希望对广大同行带来一些帮助。若有问题请及时留言或加QQ：243042162。寄语：生活之中会有很多机遇，也许你自认为错失了一次最美的机遇，但不知不觉中新...,归雀楼,none,u_c_null,欢迎进入JAVA基础课程博客地址：https://segmentfault.com/a/1190000019684527本系列文章将主要针对JAVA一些基础知识点进行讲解，为平时归纳所总结，不管是刚接触JAVA开发菜鸟还是业界资深人士，都希望对广大同行带来一些帮助。若有问题请及时留言或加QQ：243042162。寄语：生活之中会有很多机遇，也许你自认为错失了一次最美的机遇，但不知不觉中新...,1573107043,1573107043,https://blog.csdn.net/houjiyu243042162,https://profile.csdnimg.cn/A/0/9/1_houjiyu243042162
